21.11.2018,04:49:46,2.3
21.11.2018,04:50:46,2.28
21.11.2018,04:51:46,2.3
21.11.2018,04:52:46,2.37
21.11.2018,04:53:46,2.44
21.11.2018,04:54:46,2.46
21.11.2018,04:55:46,2.49
21.11.2018,04:56:46,2.48
21.11.2018,04:57:46,2.59
21.11.2018,04:58:46,2.72
21.11.2018,04:59:46,2.67
21.11.2018,05:00:46,2.63
21.11.2018,05:01:46,2.59
21.11.2018,05:02:46,2.56
21.11.2018,05:03:46,2.5
21.11.2018,05:04:46,2.47
21.11.2018,05:05:46,2.53
21.11.2018,05:06:46,2.61
21.11.2018,05:07:46,2.57
21.11.2018,05:08:46,2.55
21.11.2018,05:09:46,2.55
21.11.2018,05:10:46,2.54
21.11.2018,05:11:46,2.61
21.11.2018,05:12:46,2.65
21.11.2018,05:13:46,2.67
21.11.2018,05:14:46,2.74
21.11.2018,05:15:46,2.78
21.11.2018,05:16:46,2.79
21.11.2018,05:17:46,2.83
21.11.2018,05:18:46,2.8
21.11.2018,05:19:46,2.81
21.11.2018,05:20:46,2.83
21.11.2018,05:21:46,2.77
21.11.2018,05:22:46,2.85
21.11.2018,05:23:46,2.81
21.11.2018,05:24:46,2.75
21.11.2018,05:25:46,2.68
21.11.2018,05:26:46,2.68
21.11.2018,05:27:46,2.65
21.11.2018,05:28:46,2.65
21.11.2018,05:29:46,2.67
21.11.2018,05:30:46,2.67
21.11.2018,05:31:46,2.73
21.11.2018,05:32:46,2.74
21.11.2018,05:33:46,2.78
21.11.2018,05:34:46,2.81
21.11.2018,05:35:46,2.82
21.11.2018,05:36:46,2.88
21.11.2018,05:37:46,2.89
21.11.2018,05:38:46,2.88
21.11.2018,05:39:46,2.86
21.11.2018,05:40:46,2.81
21.11.2018,05:41:46,2.8
21.11.2018,05:42:46,2.79
21.11.2018,05:43:46,2.76
21.11.2018,05:44:46,2.73
21.11.2018,05:45:46,2.72
21.11.2018,05:46:46,2.7
21.11.2018,05:47:46,2.67
21.11.2018,05:48:46,2.62
21.11.2018,05:49:46,2.62
21.11.2018,05:50:46,2.57
21.11.2018,05:51:46,2.59
21.11.2018,05:52:46,2.57
21.11.2018,05:53:46,2.56
21.11.2018,05:54:46,2.54
21.11.2018,05:55:46,2.52
21.11.2018,05:56:46,2.47
21.11.2018,05:57:46,2.45
21.11.2018,05:58:46,2.41
21.11.2018,05:59:46,2.37
21.11.2018,06:00:46,2.36
21.11.2018,06:01:46,2.37
21.11.2018,06:02:46,2.36
21.11.2018,06:03:46,2.37
21.11.2018,06:04:46,2.39
21.11.2018,06:05:46,2.41
21.11.2018,06:06:46,2.42
21.11.2018,06:07:46,2.41
21.11.2018,06:08:46,2.4
21.11.2018,06:09:46,2.37
21.11.2018,06:10:46,2.35
21.11.2018,06:11:46,2.34
21.11.2018,06:12:46,2.31
21.11.2018,06:13:46,2.28
21.11.2018,06:14:46,2.25
21.11.2018,06:15:46,2.22
21.11.2018,06:16:46,2.15
21.11.2018,06:17:46,2.12
21.11.2018,06:18:46,2.16
21.11.2018,06:19:46,2.17
21.11.2018,06:20:46,2.16
21.11.2018,06:21:46,2.17
21.11.2018,06:22:46,2.2
21.11.2018,06:23:46,2.21
21.11.2018,06:24:46,2.17
21.11.2018,06:25:46,2.24
21.11.2018,06:26:46,2.25
21.11.2018,06:27:46,2.22
21.11.2018,06:28:46,2.17
21.11.2018,06:29:46,2.09
21.11.2018,06:30:46,2.03
21.11.2018,06:31:46,2.01
21.11.2018,06:32:46,1.94
21.11.2018,06:33:46,1.89
21.11.2018,06:34:46,1.82
21.11.2018,06:35:46,1.78
21.11.2018,06:36:46,1.76
21.11.2018,06:37:46,1.86
21.11.2018,06:38:46,1.89
21.11.2018,06:39:46,1.87
21.11.2018,06:40:46,1.82
21.11.2018,06:41:46,1.78
21.11.2018,06:42:46,1.71
21.11.2018,06:43:46,1.61
21.11.2018,06:44:46,1.55
21.11.2018,06:45:46,1.51
21.11.2018,06:46:46,1.49
21.11.2018,06:47:46,1.48
21.11.2018,06:48:46,1.47
21.11.2018,06:49:46,1.48
21.11.2018,06:50:46,1.46
21.11.2018,06:51:46,1.39
21.11.2018,06:52:46,1.35
21.11.2018,06:53:46,1.33
21.11.2018,06:54:46,1.29
21.11.2018,06:55:46,1.25
21.11.2018,06:56:46,1.26
21.11.2018,06:57:46,1.23
21.11.2018,06:58:46,1.16
21.11.2018,06:59:46,1.11
21.11.2018,07:00:46,1.07
21.11.2018,07:01:46,1.03
21.11.2018,07:02:46,1.
21.11.2018,07:03:46,0.98
21.11.2018,07:04:46,0.96
21.11.2018,07:05:46,0.96
21.11.2018,07:06:46,0.95
21.11.2018,07:07:46,1.01
21.11.2018,07:08:46,1.01
21.11.2018,07:09:46,1.01
21.11.2018,07:10:46,0.99
21.11.2018,07:11:46,0.96
21.11.2018,07:12:46,0.93
21.11.2018,07:13:46,0.87
21.11.2018,07:14:46,0.86
21.11.2018,07:15:46,0.81
21.11.2018,07:16:46,0.79
21.11.2018,07:17:46,0.76
21.11.2018,07:18:46,0.74
21.11.2018,07:19:46,0.71
21.11.2018,07:20:46,0.67
21.11.2018,07:21:46,0.65
21.11.2018,07:22:46,0.61
21.11.2018,07:23:46,0.57
21.11.2018,07:24:46,0.52
21.11.2018,07:25:46,0.48
21.11.2018,07:26:46,0.45
21.11.2018,07:27:46,0.41
21.11.2018,07:28:46,0.39
21.11.2018,07:29:46,0.34
21.11.2018,07:30:46,0.31
21.11.2018,07:31:46,0.27
21.11.2018,07:32:46,0.24
21.11.2018,07:33:46,0.23
21.11.2018,07:34:46,0.24
21.11.2018,07:35:46,0.27
21.11.2018,07:36:46,0.3
21.11.2018,07:37:46,0.32
21.11.2018,07:38:46,0.33
21.11.2018,07:39:46,0.32
21.11.2018,07:40:46,0.33
21.11.2018,07:41:46,0.31
21.11.2018,07:42:46,0.29
21.11.2018,07:43:46,0.28
21.11.2018,07:44:46,0.26
21.11.2018,07:45:46,0.34
21.11.2018,07:46:46,0.47
21.11.2018,07:47:46,0.56
21.11.2018,07:48:46,0.71
21.11.2018,07:49:46,0.75
21.11.2018,07:50:46,0.72
21.11.2018,07:51:46,0.69
21.11.2018,07:52:46,0.7
21.11.2018,07:53:46,0.75
21.11.2018,07:54:46,0.71
21.11.2018,07:55:46,0.67
21.11.2018,07:56:46,0.62
21.11.2018,07:57:46,0.56
21.11.2018,07:58:46,0.6
21.11.2018,07:59:46,0.63
21.11.2018,08:00:46,0.6
21.11.2018,08:01:46,0.57
21.11.2018,08:02:46,0.55
21.11.2018,08:03:46,0.54
21.11.2018,08:04:46,0.51
21.11.2018,08:05:46,0.48
21.11.2018,08:06:46,0.49
21.11.2018,08:07:46,0.49
21.11.2018,08:08:46,0.5
21.11.2018,08:09:46,0.51
21.11.2018,08:10:46,0.5
21.11.2018,08:11:46,0.63
21.11.2018,08:12:46,0.7
21.11.2018,08:13:46,0.68
21.11.2018,08:14:46,0.73
21.11.2018,08:15:46,0.71
21.11.2018,08:16:46,0.82
21.11.2018,08:17:46,0.85
21.11.2018,08:18:46,0.92
21.11.2018,08:19:46,0.95
21.11.2018,08:20:46,0.98
21.11.2018,08:21:46,1.03
21.11.2018,08:22:46,1.04
21.11.2018,08:23:46,1.03
21.11.2018,08:24:46,1.05
21.11.2018,08:25:46,1.06
21.11.2018,08:26:46,0.98
21.11.2018,08:27:46,0.93
21.11.2018,08:28:46,0.89
21.11.2018,08:29:46,0.86
21.11.2018,08:30:46,0.85
21.11.2018,08:31:46,0.82
21.11.2018,08:32:46,0.79
21.11.2018,08:33:46,0.79
21.11.2018,08:34:46,0.8
21.11.2018,08:35:46,0.87
21.11.2018,08:36:46,0.89
21.11.2018,08:37:46,0.86
21.11.2018,08:38:46,0.9
21.11.2018,08:39:46,0.9
21.11.2018,08:40:46,0.9
21.11.2018,08:41:46,0.87
21.11.2018,08:42:46,0.83
21.11.2018,08:43:46,0.81
21.11.2018,08:44:46,0.81
21.11.2018,08:45:46,0.8
21.11.2018,08:46:46,0.79
21.11.2018,08:47:46,0.81
21.11.2018,08:48:46,0.82
21.11.2018,08:49:46,0.82
21.11.2018,08:50:46,0.79
21.11.2018,08:51:46,0.78
21.11.2018,08:52:46,0.81
21.11.2018,08:53:46,0.85
21.11.2018,08:54:46,0.91
21.11.2018,08:55:46,0.95
21.11.2018,08:56:46,0.95
21.11.2018,08:57:46,1.01
21.11.2018,08:58:46,1.11
21.11.2018,08:59:46,1.11
21.11.2018,09:00:46,1.04
21.11.2018,09:01:46,1.01
21.11.2018,09:02:46,0.92
21.11.2018,09:03:46,0.99
21.11.2018,09:04:46,0.9
21.11.2018,09:05:46,0.94
21.11.2018,09:06:46,0.95
21.11.2018,09:07:46,0.91
21.11.2018,09:08:46,0.99
21.11.2018,09:09:46,1.06
21.11.2018,09:10:46,1.08
21.11.2018,09:11:46,1.1
21.11.2018,09:12:46,1.05
21.11.2018,09:13:46,1.07
21.11.2018,09:14:46,1.11
21.11.2018,09:15:46,1.12
21.11.2018,09:16:46,1.25
21.11.2018,09:17:46,1.23
21.11.2018,09:18:46,1.37
21.11.2018,09:19:46,1.49
21.11.2018,09:20:46,1.56
21.11.2018,09:21:46,1.52
21.11.2018,09:22:46,1.48
21.11.2018,09:23:46,1.47
21.11.2018,09:24:46,1.47
21.11.2018,09:25:46,1.38
21.11.2018,09:26:46,1.31
21.11.2018,09:27:46,1.33
21.11.2018,09:28:46,1.33
21.11.2018,09:29:46,1.32
21.11.2018,09:30:46,1.29
21.11.2018,09:31:46,1.31
21.11.2018,09:32:46,1.33
21.11.2018,09:33:46,1.32
21.11.2018,09:34:46,1.34
21.11.2018,09:35:46,1.39
21.11.2018,09:36:46,1.38
21.11.2018,09:37:46,1.41
21.11.2018,09:38:46,1.39
21.11.2018,09:39:46,1.37
21.11.2018,09:40:46,1.37
21.11.2018,09:41:46,1.3
21.11.2018,09:42:46,1.27
21.11.2018,09:43:46,1.25
21.11.2018,09:44:46,1.27
21.11.2018,09:45:46,1.29
21.11.2018,09:46:46,1.27
21.11.2018,09:47:46,1.25
21.11.2018,09:48:46,1.34
21.11.2018,09:49:46,1.38
21.11.2018,09:50:46,1.43
21.11.2018,09:51:46,1.43
21.11.2018,09:52:46,1.49
21.11.2018,09:53:46,1.53
21.11.2018,09:54:46,1.45
21.11.2018,09:55:46,1.51
21.11.2018,09:56:46,1.58
21.11.2018,09:57:46,1.7
21.11.2018,09:58:46,1.74
21.11.2018,09:59:46,1.77
21.11.2018,10:00:46,1.89
21.11.2018,10:01:46,2.02
21.11.2018,10:02:46,2.18
21.11.2018,10:03:46,2.17
21.11.2018,10:04:46,2.3
21.11.2018,10:05:46,2.4
21.11.2018,10:06:46,2.53
21.11.2018,10:07:46,2.55
21.11.2018,10:08:46,2.56
21.11.2018,10:09:46,2.61
21.11.2018,10:10:46,2.52
21.11.2018,10:11:46,2.37
21.11.2018,10:12:46,2.34
21.11.2018,10:13:46,2.31
21.11.2018,10:14:46,2.35
21.11.2018,10:15:46,2.37
21.11.2018,10:16:46,2.33
21.11.2018,10:17:46,2.21
